2020,Enero ,2020-01-13,513845701,IMPUESTO CONSUMO LICORES VINOS APERITIVOS Y SIMILARES,BANCO DE OCCIDENTE,890201235,Departamento SANTANDER,33266515.0,1-02-6-04-01-14-01,Recursos Departamentales y Distritales para Aseguramiento,11,ADMINISTRACIÓN DE RENTAS CEDIDAS DE LOS ENTES TERRITORIALES,114,"Impoconsumo Licores, Vinos, Aperitivos y Similares",1102-20,Licores Y Alcohol (Licores Vinos Aperitivos Similares) Nal,1102-20-01,Recaudo,Paula P.,1,4463,2,1,Régimen Subsidiado,21,1,Entidades Territoriales
2020,Enero ,2020-01-13,513845701,IMPUESTO CONSUMO LICORES VINOS APERITIVOS Y SIMILARES,BANCO DE OCCIDENTE,890900286,Departamento ANTIOQUIA,174993988.0,1-02-6-04-01-14-01,Recursos Departamentales y Distritales para Aseguramiento,11,ADMINISTRACIÓN DE RENTAS CEDIDAS DE LOS ENTES TERRITORIALES,114,"Impoconsumo Licores, Vinos, Aperitivos y Similares",1102-20,Licores Y Alcohol (Licores Vinos Aperitivos Similares) Nal,1102-20-01,Recaudo,Paula P.,1,4464,2,1,Régimen Subsidiado,21,1,Entidades Territoriales
2020,Enero ,2020-01-13,513845701,IMPUESTO CONSUMO LICORES VINOS APERITIVOS Y SIMILARES,BANCO DE OCCIDENTE,890201235,Departamento SANTANDER,777370.0,1-02-6-04-01-14-01,Recursos Departamentales y Distritales para Aseguramiento,11,ADMINISTRACIÓN DE RENTAS CEDIDAS DE LOS ENTES TERRITORIALES,114,"Impoconsumo Licores, Vinos, Aperitivos y Similares",1102-20,Licores Y Alcohol (Licores Vinos Aperitivos Similares) Nal,1102-20-01,Recaudo,Paula P.,1,4465,2,1,Régimen Subsidiado,21,1,Entidades Territoriales
2020,Enero ,2020-01-13,513845701,IMPUESTO CONSUMO LICORES VINOS APERITIVOS Y SIMILARES,BANCO DE OCCIDENTE,800091594,Departamento CAQUETÁ,4025045.0,1-02-6-04-01-14-01,Recursos Departamentales y Distritales para Aseguramiento,11,ADMINISTRACIÓN DE RENTAS CEDIDAS DE LOS ENTES TERRITORIALES,114,"Impoconsumo Licores, Vinos, Aperitivos y Similares",1102-20,Licores Y Alcohol (Licores Vinos Aperitivos Similares) Nal,1102-20-01,Recaudo,Paula P.,1,4466,2,1,Régimen Subsidiado,21,1,Entidades Territoriales
2020,Enero ,2020-01-13,513845701,IMPUESTO CONSUMO LICORES VINOS APERITIVOS Y SIMILARES,BANCO DE OCCIDENTE,800091594,Departamento CAQUETÁ,253084906.0,1-02-6-04-01-14-01,Recursos Departamentales y Distritales para Aseguramiento,11,ADMINISTRACIÓN DE RENTAS CEDIDAS DE LOS ENTES TERRITORIALES,114,"Impoconsumo Licores, Vinos, Aperitivos y Similares",1102-20,Licores Y Alcohol (Licores Vinos Aperitivos Similares) Nal,1102-20-01,Recaudo,Paula P.,1,4467,2,1,Régimen Subsidiado,21,1,Entidades Territoriales
2020,Enero ,2020-01-13,513845701,IMPUESTO CONSUMO LICORES VINOS APERITIVOS Y SIMILARES,BANCO DE OCCIDENTE,890480059,Departamento BOLÍVAR,10180550.0,1-02-6-04-01-14-01,Recursos Departamentales y Distritales para Aseguramiento,11,ADMINISTRACIÓN DE RENTAS CEDIDAS DE LOS ENTES TERRITORIALES,114,"Impoconsumo Licores, Vinos, Aperitivos y Similares",1102-20,Licores Y Alcohol (Licores Vinos Aperitivos Similares) Nal,1102-20-01,Recaudo,Paula P.,1,4468,2,1,Régimen Subsidiado,21,1,Entidades Territoriales
2020,Enero ,2020-01-13,513845701,IMPUESTO CONSUMO LICORES VINOS APERITIVOS Y SIMILARES,BANCO DE OCCIDENTE,800103935,Departamento CÓRDOBA,3066930.0,1-02-6-04-01-14-01,Recursos Departamentales y Distritales para Aseguramiento,11,ADMINISTRACIÓN DE RENTAS CEDIDAS DE LOS ENTES TERRITORIALES,114,"Impoconsumo Licores, Vinos, Aperitivos y Similares",1102-20,Licores Y Alcohol (Licores Vinos Aperitivos Similares) Nal,1102-20-01,Recaudo,Paula P.,1,4469,2,1,Régimen Subsidiado,21,1,Entidades Territoriales
2020,Enero ,2020-01-13,513845701,IMPUESTO CONSUMO LICORES VINOS APERITIVOS Y SIMILARES,BANCO DE OCCIDENTE,890399029,Departamento VALLE DEL CAUCA,678209158.0,1-02-6-04-01-14-01,Recursos Departamentales y Distritales para Aseguramiento,11,ADMINISTRACIÓN DE RENTAS CEDIDAS DE LOS ENTES TERRITORIALES,114,"Impoconsumo Licores, Vinos, Aperitivos y Similares",1102-20,Licores Y Alcohol (Licores Vinos Aperitivos Similares) Nal,1102-20-01,Recaudo,Paula P.,1,4470,2,1,Régimen Subsidiado,21,1,Entidades Territoriales
2020,Enero ,2020-01-13,513845701,IMPUESTO CONSUMO LICORES VINOS APERITIVOS Y SIMILARES,BANCO DE OCCIDENTE,891280001,Departamento NARIÑO,896596025.0,1-02-6-04-01-14-01,Recursos Departamentales y Distritales para Aseguramiento,11,ADMINISTRACIÓN DE RENTAS CEDIDAS DE LOS ENTES TERRITORIALES,114,"Impoconsumo Licores, Vinos, Aperitivos y Similares",1102-20,Licores Y Alcohol (Licores Vinos Aperitivos Similares) Nal,1102-20-01,Recaudo,Paula P.,1,4471,2,1,Régimen Subsidiado,21,1,Entidades Territoriales
2020,Enero ,2020-01-14,513845701,IMPUESTO CONSUMO LICORES VINOS APERITIVOS Y SIMILARES,BANCO DE OCCIDENTE,890480059,Departamento BOLÍVAR,3699075.0,1-02-6-04-01-14-01,Recursos Departamentales y Distritales para Aseguramiento,11,ADMINISTRACIÓN DE RENTAS CEDIDAS DE LOS ENTES TERRITORIALES,114,"Impoconsumo Licores, Vinos, Aperitivos y Similares",1102-20,Licores Y Alcohol (Licores Vinos Aperitivos Similares) Nal,1102-20-01,Recaudo,Paula P.,1,4472,2,1,Régimen Subsidiado,21,1,Entidades Territoriales
2020,Enero ,2020-01-14,513845701,IMPUESTO CONSUMO LICORES VINOS APERITIVOS Y SIMILARES,BANCO DE OCCIDENTE,890201235,Departamento SANTANDER,1431345.0,1-02-6-04-01-14-01,Recursos Departamentales y Distritales para Aseguramiento,11,ADMINISTRACIÓN DE RENTAS CEDIDAS DE LOS ENTES TERRITORIALES,114,"Impoconsumo Licores, Vinos, Aperitivos y Similares",1102-20,Licores Y Alcohol (Licores Vinos Aperitivos Similares) Nal,1102-20-01,Recaudo,Paula P.,1,4473,2,1,Régimen Subsidiado,21,1,Entidades Territoriales
2020,Enero ,2020-01-14,513845701,IMPUESTO CONSUMO LICORES VINOS APERITIVOS Y SIMILARES,BANCO DE OCCIDENTE,890001639,Departamento QUINDÍO,13358480.0,1-02-6-04-01-14-01,Recursos Departamentales y Distritales para Aseguramiento,11,ADMINISTRACIÓN DE RENTAS CEDIDAS DE LOS ENTES TERRITORIALES,114,"Impoconsumo Licores, Vinos, Aperitivos y Similares",1102-20,Licores Y Alcohol (Licores Vinos Aperitivos Similares) Nal,1102-20-01,Recaudo,Paula P.,1,4474,2,1,Régimen Subsidiado,21,1,Entidades Territoriales
(Content truncated due to size limit. Use line ranges to read remaining content)
